index,year,month,week,Zip Code,sale,Clean Alternative Fuel Vehicle Type
28699.0,2018,10,42,74055.0,1,Battery Electric Vehicle (BEV)
28690.0,2018,10,41,99130.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
54573.0,2021,12,51,99130.0,2,Plug-in Hybrid Electric Vehicle (PHEV)
28658.0,2018,10,41,98542.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
36849.0,2019,11,45,98542.0,2,Plug-in Hybrid Electric Vehicle (PHEV)
58280.0,2022,4,16,98542.0,3,Battery Electric Vehicle (BEV)
28507.0,2018,10,41,96002.0,1,Battery Electric Vehicle (BEV)
28506.0,2018,10,41,92660.0,1,Battery Electric Vehicle (BEV)
28330.0,2018,10,40,95111.0,1,Battery Electric Vehicle (BEV)
28329.0,2018,10,40,95062.0,1,Battery Electric Vehicle (BEV)
28189.0,2018,9,39,40026.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
28188.0,2018,9,39,22060.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
27937.0,2018,9,37,94555.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
31969.0,2019,3,10,94555.0,2,Battery Electric Vehicle (BEV)
27833.0,2018,9,36,28205.0,1,Battery Electric Vehicle (BEV)
27698.0,2018,8,35,94086.0,1,Battery Electric Vehicle (BEV)
27697.0,2018,8,35,93619.0,1,Battery Electric Vehicle (BEV)
27696.0,2018,8,35,80910.0,1,Battery Electric Vehicle (BEV)
27695.0,2018,8,35,80547.0,1,Battery Electric Vehicle (BEV)
27576.0,2018,8,34,28307.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
27454.0,2018,8,33,97209.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
27453.0,2018,8,33,31088.0,1,Battery Electric Vehicle (BEV)
27435.0,2018,8,32,98537.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
38839.0,2020,2,9,98537.0,2,Battery Electric Vehicle (BEV)
45270.0,2021,2,6,98537.0,3,Battery Electric Vehicle (BEV)
49909.0,2021,7,29,98537.0,4,Battery Electric Vehicle (BEV)
52821.0,2021,10,43,98537.0,5,Battery Electric Vehicle (BEV)
60017.0,2022,6,24,98537.0,6,Battery Electric Vehicle (BEV)
27309.0,2018,8,31,98614.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
31446.0,2019,1,4,98614.0,2,Battery Electric Vehicle (BEV)
27283.0,2018,8,31,98241.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
27530.0,2018,8,33,98241.0,2,Battery Electric Vehicle (BEV)
31400.0,2019,1,4,98241.0,3,Battery Electric Vehicle (BEV)
45796.0,2021,3,10,98241.0,4,Battery Electric Vehicle (BEV)
46699.0,2021,4,15,98241.0,5,Battery Electric Vehicle (BEV)
48592.0,2021,6,24,98241.0,6,Battery Electric Vehicle (BEV)
52366.0,2021,10,41,98241.0,7,Battery Electric Vehicle (BEV)
61177.0,2022,7,29,98241.0,8,Battery Electric Vehicle (BEV)
61593.0,2022,8,31,98241.0,9,Battery Electric Vehicle (BEV)
27224.0,2018,8,31,77386.0,1,Battery Electric Vehicle (BEV)
27223.0,2018,8,31,2124.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
27157.0,2018,7,30,98535.0,1,Battery Electric Vehicle (BEV)
27049.0,2018,7,30,89706.0,1,Battery Electric Vehicle (BEV)
26927.0,2018,7,29,74114.0,1,Battery Electric Vehicle (BEV)
26926.0,2018,7,29,68135.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
26684.0,2018,7,27,30318.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
26542.0,2018,6,25,99017.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
53272.0,2021,11,45,99017.0,2,Battery Electric Vehicle (BEV)
26388.0,2018,6,24,98935.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
26237.0,2018,6,24,91362.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
26236.0,2018,6,24,89521.0,1,Battery Electric Vehicle (BEV)
26235.0,2018,6,24,85635.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
26234.0,2018,6,24,20653.0,1,Battery Electric Vehicle (BEV)
26200.0,2018,6,23,98590.0,1,Battery Electric Vehicle (BEV)
39768.0,2020,4,17,98590.0,2,Battery Electric Vehicle (BEV)
56901.0,2022,3,10,98590.0,3,Plug-in Hybrid Electric Vehicle (PHEV)
26047.0,2018,6,23,94123.0,1,Battery Electric Vehicle (BEV)
26046.0,2018,6,23,78258.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
40498.0,2020,7,28,78258.0,2,Battery Electric Vehicle (BEV)
57170.0,2022,3,12,78258.0,3,Battery Electric Vehicle (BEV)
62195.0,2022,8,34,78258.0,4,Battery Electric Vehicle (BEV)
26045.0,2018,6,23,8009.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
25699.0,2018,5,21,95014.0,1,Battery Electric Vehicle (BEV)
25564.0,2018,5,20,97078.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
25409.0,2018,5,19,90802.0,1,Battery Electric Vehicle (BEV)
25408.0,2018,5,19,19403.0,1,Battery Electric Vehicle (BEV)
25272.0,2018,4,17,99343.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
43215.0,2020,11,46,99343.0,2,Plug-in Hybrid Electric Vehicle (PHEV)
50208.0,2021,7,30,99343.0,3,Battery Electric Vehicle (BEV)
25156.0,2018,4,17,92103.0,1,Battery Electric Vehicle (BEV)
32066.0,2019,3,11,92103.0,2,Battery Electric Vehicle (BEV)
25155.0,2018,4,17,73521.0,1,Battery Electric Vehicle (BEV)
24866.0,2018,4,15,74110.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
24717.0,2018,4,14,97601.0,1,Battery Electric Vehicle (BEV)
24517.0,2018,3,12,98305.0,1,Battery Electric Vehicle (BEV)
39588.0,2020,4,15,98305.0,2,Battery Electric Vehicle (BEV)
56220.0,2022,2,7,98305.0,3,Plug-in Hybrid Electric Vehicle (PHEV)
24214.0,2018,3,10,90035.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
24213.0,2018,3,10,48105.0,1,Battery Electric Vehicle (BEV)
24212.0,2018,3,10,21122.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
24014.0,2018,2,8,92201.0,1,Battery Electric Vehicle (BEV)
24013.0,2018,2,8,33323.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
23923.0,2018,2,7,83669.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
23839.0,2018,2,6,71104.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
23705.0,2018,1,5,97436.0,1,Battery Electric Vehicle (BEV)
23700.0,2018,1,4,99115.0,1,Battery Electric Vehicle (BEV)
23918.0,2018,2,6,99115.0,2,Battery Electric Vehicle (BEV)
49954.0,2021,7,29,99115.0,3,Battery Electric Vehicle (BEV)
54152.0,2021,12,49,99115.0,4,Battery Electric Vehicle (BEV)
58525.0,2022,4,17,99115.0,5,Battery Electric Vehicle (BEV)
61469.0,2022,7,30,99115.0,6,Battery Electric Vehicle (BEV)
23614.0,2018,1,4,98068.0,1,Battery Electric Vehicle (BEV)
26961.0,2018,7,29,98068.0,2,Battery Electric Vehicle (BEV)
31507.0,2019,1,5,98068.0,3,Battery Electric Vehicle (BEV)
47724.0,2021,5,20,98068.0,4,Battery Electric Vehicle (BEV)
49337.0,2021,7,27,98068.0,5,Battery Electric Vehicle (BEV)
50027.0,2021,7,30,98068.0,6,Battery Electric Vehicle (BEV)
50905.0,2021,8,34,98068.0,7,Battery Electric Vehicle (BEV)
53561.0,2021,11,47,98068.0,8,Plug-in Hybrid Electric Vehicle (PHEV)
53987.0,2021,12,49,98068.0,9,Battery Electric Vehicle (BEV)
54838.0,2022,1,1,98068.0,10,Battery Electric Vehicle (BEV)
23573.0,2018,1,4,22191.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
32630.0,2019,4,16,22191.0,2,Battery Electric Vehicle (BEV)
23569.0,2018,1,3,99349.0,1,Battery Electric Vehicle (BEV)
26683.0,2018,6,26,99349.0,2,Plug-in Hybrid Electric Vehicle (PHEV)
39330.0,2020,3,13,99349.0,3,Battery Electric Vehicle (BEV)
40118.0,2020,6,23,99349.0,4,Battery Electric Vehicle (BEV)
49107.0,2021,6,26,99349.0,5,Battery Electric Vehicle (BEV)
58539.0,2022,4,17,99349.0,6,Battery Electric Vehicle (BEV)
62576.0,2022,8,35,99349.0,7,Battery Electric Vehicle (BEV)
23432.0,2018,1,2,98858.0,1,Battery Electric Vehicle (BEV)
25146.0,2018,4,16,98858.0,2,Battery Electric Vehicle (BEV)
47449.0,2021,5,18,98858.0,3,Battery Electric Vehicle (BEV)
23418.0,2018,1,2,98595.0,1,Battery Electric Vehicle (BEV)
25131.0,2018,4,16,98595.0,2,Plug-in Hybrid Electric Vehicle (PHEV)
26377.0,2018,6,24,98595.0,3,Plug-in Hybrid Electric Vehicle (PHEV)
30057.0,2018,12,1,98595.0,4,Plug-in Hybrid Electric Vehicle (PHEV)
45529.0,2021,2,8,98595.0,5,Battery Electric Vehicle (BEV)
47637.0,2021,5,19,98595.0,6,Plug-in Hybrid Electric Vehicle (PHEV)
51561.0,2021,9,37,98595.0,7,Battery Electric Vehicle (BEV)
59355.0,2022,5,21,98595.0,8,Battery Electric Vehicle (BEV)
23267.0,2018,1,2,60614.0,1,Battery Electric Vehicle (BEV)
23260.0,2018,1,1,99180.0,1,Battery Electric Vehicle (BEV)
38136.0,2020,1,3,99180.0,2,Battery Electric Vehicle (BEV)
61044.0,2022,7,28,99180.0,3,Battery Electric Vehicle (BEV)
23259.0,2018,1,1,99011.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
49471.0,2021,7,27,99011.0,2,Battery Electric Vehicle (BEV)
52032.0,2021,10,39,99011.0,3,Battery Electric Vehicle (BEV)
53806.0,2021,11,48,99011.0,4,Battery Electric Vehicle (BEV)
23114.0,2017,12,52,98345.0,1,Battery Electric Vehicle (BEV)
23903.0,2018,2,6,98345.0,2,Battery Electric Vehicle (BEV)
33317.0,2019,5,20,98345.0,3,Battery Electric Vehicle (BEV)
43333.0,2020,11,47,98345.0,4,Battery Electric Vehicle (BEV)
44856.0,2021,1,4,98345.0,5,Battery Electric Vehicle (BEV)
52583.0,2021,10,42,98345.0,6,Battery Electric Vehicle (BEV)
22946.0,2017,12,50,98846.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
58734.0,2022,5,18,98846.0,2,Battery Electric Vehicle (BEV)
59384.0,2022,5,21,98846.0,3,Battery Electric Vehicle (BEV)
22930.0,2017,12,50,98527.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
32605.0,2019,4,15,98527.0,2,Plug-in Hybrid Electric Vehicle (PHEV)
22827.0,2017,12,50,91754.0,1,Battery Electric Vehicle (BEV)
22826.0,2017,12,50,78215.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
22825.0,2017,12,50,27403.0,1,Battery Electric Vehicle (BEV)
22663.0,2017,11,48,99118.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
28878.0,2018,10,42,99118.0,2,Battery Electric Vehicle (BEV)
54386.0,2021,12,50,99118.0,3,Battery Electric Vehicle (BEV)
22646.0,2017,11,48,98385.0,1,Battery Electric Vehicle (BEV)
50790.0,2021,8,33,98385.0,2,Plug-in Hybrid Electric Vehicle (PHEV)
59329.0,2022,5,21,98385.0,3,Battery Electric Vehicle (BEV)
22284.0,2017,11,45,94087.0,1,Battery Electric Vehicle (BEV)
22283.0,2017,11,45,78405.0,1,Battery Electric Vehicle (BEV)
22231.0,2017,11,44,91403.0,1,Battery Electric Vehicle (BEV)
22073.0,2017,10,42,99111.0,1,Battery Electric Vehicle (BEV)
22282.0,2017,11,44,99111.0,2,Battery Electric Vehicle (BEV)
23142.0,2017,12,52,99111.0,3,Plug-in Hybrid Electric Vehicle (PHEV)
25013.0,2018,4,15,99111.0,4,Battery Electric Vehicle (BEV)
30024.0,2018,11,48,99111.0,5,Plug-in Hybrid Electric Vehicle (PHEV)
30413.0,2018,12,50,99111.0,6,Plug-in Hybrid Electric Vehicle (PHEV)
30601.0,2018,12,51,99111.0,7,Battery Electric Vehicle (BEV)
44398.0,2021,1,1,99111.0,8,Plug-in Hybrid Electric Vehicle (PHEV)
56938.0,2022,3,10,99111.0,9,Battery Electric Vehicle (BEV)
21944.0,2017,10,41,98571.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
22061.0,2017,10,42,98571.0,2,Plug-in Hybrid Electric Vehicle (PHEV)
29653.0,2018,11,46,98571.0,3,Plug-in Hybrid Electric Vehicle (PHEV)
32936.0,2019,4,17,98571.0,4,Plug-in Hybrid Electric Vehicle (PHEV)
34267.0,2019,7,27,98571.0,5,Battery Electric Vehicle (BEV)
37045.0,2019,11,47,98571.0,6,Battery Electric Vehicle (BEV)
37958.0,2020,1,2,98571.0,7,Battery Electric Vehicle (BEV)
44197.0,2020,12,53,98571.0,8,Plug-in Hybrid Electric Vehicle (PHEV)
47865.0,2021,5,20,98571.0,9,Battery Electric Vehicle (BEV)
49653.0,2021,7,28,98571.0,10,Battery Electric Vehicle (BEV)
56271.0,2022,2,7,98571.0,11,Battery Electric Vehicle (BEV)
56900.0,2022,3,10,98571.0,12,Battery Electric Vehicle (BEV)
21937.0,2017,10,41,98381.0,1,Battery Electric Vehicle (BEV)
41080.0,2020,7,31,98381.0,2,Battery Electric Vehicle (BEV)
21853.0,2017,10,41,20010.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
21714.0,2017,10,40,94022.0,1,Battery Electric Vehicle (BEV)
21613.0,2017,9,39,79911.0,1,Battery Electric Vehicle (BEV)
30766.0,2019,1,1,79911.0,2,Battery Electric Vehicle (BEV)
21548.0,2017,9,38,98158.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
21469.0,2017,9,38,96530.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
21468.0,2017,9,38,90814.0,1,Battery Electric Vehicle (BEV)
21467.0,2017,9,38,32043.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
21253.0,2017,9,36,31301.0,1,Battery Electric Vehicle (BEV)
21210.0,2017,8,35,98948.0,1,Battery Electric Vehicle (BEV)
34278.0,2019,7,27,98948.0,2,Plug-in Hybrid Electric Vehicle (PHEV)
43013.0,2020,11,45,98948.0,3,Battery Electric Vehicle (BEV)
49948.0,2021,7,29,98948.0,4,Battery Electric Vehicle (BEV)
55210.0,2022,1,2,98948.0,5,Battery Electric Vehicle (BEV)
21114.0,2017,8,34,99134.0,1,Battery Electric Vehicle (BEV)
21021.0,2017,8,34,56358.0,1,Battery Electric Vehicle (BEV)
20912.0,2017,8,33,92211.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
20911.0,2017,8,33,30813.0,1,Battery Electric Vehicle (BEV)
20901.0,2017,8,32,98649.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
35236.0,2019,8,34,98649.0,2,Battery Electric Vehicle (BEV)
56286.0,2022,2,7,98649.0,3,Battery Electric Vehicle (BEV)
20791.0,2017,8,31,99113.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
31468.0,2019,1,4,99113.0,2,Plug-in Hybrid Electric Vehicle (PHEV)
20783.0,2017,8,31,98639.0,1,Battery Electric Vehicle (BEV)
29039.0,2018,10,43,98639.0,2,Plug-in Hybrid Electric Vehicle (PHEV)
33480.0,2019,5,21,98639.0,3,Battery Electric Vehicle (BEV)
38325.0,2020,1,4,98639.0,4,Battery Electric Vehicle (BEV)
52829.0,2021,10,43,98639.0,5,Battery Electric Vehicle (BEV)
20697.0,2017,8,31,95828.0,1,Battery Electric Vehicle (BEV)
20482.0,2017,7,29,78209.0,1,Battery Electric Vehicle (BEV)
27577.0,2018,8,34,78209.0,2,Battery Electric Vehicle (BEV)
20481.0,2017,7,29,22015.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
20348.0,2017,7,28,92102.0,1,Battery Electric Vehicle (BEV)
20239.0,2017,7,27,11756.0,1,Battery Electric Vehicle (BEV)
20104.0,2017,6,26,89506.0,1,Battery Electric Vehicle (BEV)
20103.0,2017,6,26,30533.0,1,Battery Electric Vehicle (BEV)
20005.0,2017,6,24,99173.0,1,Battery Electric Vehicle (BEV)
47262.0,2021,5,17,99173.0,2,Battery Electric Vehicle (BEV)
20004.0,2017,6,24,98840.0,1,Battery Electric Vehicle (BEV)
30898.0,2019,1,1,98840.0,2,Battery Electric Vehicle (BEV)
34888.0,2019,8,31,98840.0,3,Battery Electric Vehicle (BEV)
42745.0,2020,10,43,98840.0,4,Battery Electric Vehicle (BEV)
48672.0,2021,6,24,98840.0,5,Battery Electric Vehicle (BEV)
19958.0,2017,6,24,98331.0,1,Battery Electric Vehicle (BEV)
30548.0,2018,12,51,98331.0,2,Battery Electric Vehicle (BEV)
38096.0,2020,1,3,98331.0,3,Battery Electric Vehicle (BEV)
49859.0,2021,7,29,98331.0,4,Battery Electric Vehicle (BEV)
54307.0,2021,12,50,98331.0,5,Battery Electric Vehicle (BEV)
54308.0,2021,12,50,98331.0,6,Plug-in Hybrid Electric Vehicle (PHEV)
60931.0,2022,7,28,98331.0,7,Battery Electric Vehicle (BEV)
19866.0,2017,6,24,76248.0,1,Battery Electric Vehicle (BEV)
19865.0,2017,6,24,24450.0,1,Battery Electric Vehicle (BEV)
19851.0,2017,6,23,98605.0,1,Battery Electric Vehicle (BEV)
45394.0,2021,2,7,98605.0,2,Plug-in Hybrid Electric Vehicle (PHEV)
55179.0,2022,1,2,98605.0,3,Battery Electric Vehicle (BEV)
55180.0,2022,1,2,98605.0,4,Plug-in Hybrid Electric Vehicle (PHEV)
19843.0,2017,6,23,98438.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
19979.0,2017,6,24,98438.0,2,Battery Electric Vehicle (BEV)
49643.0,2021,7,28,98438.0,3,Plug-in Hybrid Electric Vehicle (PHEV)
19638.0,2017,5,21,98634.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
19749.0,2017,6,22,98634.0,2,Battery Electric Vehicle (BEV)
19544.0,2017,5,21,19703.0,1,Battery Electric Vehicle (BEV)
19454.0,2017,5,20,55113.0,1,Battery Electric Vehicle (BEV)
19415.0,2017,5,19,98288.0,1,Battery Electric Vehicle (BEV)
28814.0,2018,10,42,98288.0,2,Battery Electric Vehicle (BEV)
19349.0,2017,5,19,97211.0,1,Battery Electric Vehicle (BEV)
19110.0,2017,4,16,99125.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
29490.0,2018,11,45,99125.0,2,Plug-in Hybrid Electric Vehicle (PHEV)
39635.0,2020,4,15,99125.0,3,Plug-in Hybrid Electric Vehicle (PHEV)
19102.0,2017,4,16,98643.0,1,Battery Electric Vehicle (BEV)
57865.0,2022,4,14,98643.0,2,Battery Electric Vehicle (BEV)
18996.0,2017,4,16,33408.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
18991.0,2017,4,15,99101.0,1,Battery Electric Vehicle (BEV)
18973.0,2017,4,15,98530.0,1,Battery Electric Vehicle (BEV)
18718.0,2017,4,14,37920.0,1,Battery Electric Vehicle (BEV)
18608.0,2017,3,13,92124.0,1,Battery Electric Vehicle (BEV)
18607.0,2017,3,13,22902.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
18606.0,2017,3,13,19085.0,1,Battery Electric Vehicle (BEV)
18601.0,2017,3,12,98631.0,1,Battery Electric Vehicle (BEV)
18826.0,2017,4,14,98631.0,2,Battery Electric Vehicle (BEV)
18980.0,2017,4,15,98631.0,3,Battery Electric Vehicle (BEV)
20574.0,2017,7,29,98631.0,4,Plug-in Hybrid Electric Vehicle (PHEV)
22382.0,2017,11,45,98631.0,5,Plug-in Hybrid Electric Vehicle (PHEV)
29038.0,2018,10,43,98631.0,6,Battery Electric Vehicle (BEV)
29663.0,2018,11,46,98631.0,7,Battery Electric Vehicle (BEV)
32940.0,2019,4,17,98631.0,8,Battery Electric Vehicle (BEV)
45843.0,2021,3,10,98631.0,9,Plug-in Hybrid Electric Vehicle (PHEV)
46132.0,2021,3,12,98631.0,10,Battery Electric Vehicle (BEV)
47641.0,2021,5,19,98631.0,11,Plug-in Hybrid Electric Vehicle (PHEV)
47874.0,2021,5,20,98631.0,12,Plug-in Hybrid Electric Vehicle (PHEV)
51406.0,2021,9,36,98631.0,13,Battery Electric Vehicle (BEV)
55395.0,2022,1,3,98631.0,14,Battery Electric Vehicle (BEV)
55637.0,2022,1,4,98631.0,15,Battery Electric Vehicle (BEV)
56907.0,2022,3,10,98631.0,16,Plug-in Hybrid Electric Vehicle (PHEV)
18517.0,2017,3,12,96706.0,1,Battery Electric Vehicle (BEV)
18516.0,2017,3,12,94304.0,1,Battery Electric Vehicle (BEV)
18515.0,2017,3,12,22304.0,1,Battery Electric Vehicle (BEV)
56333.0,2022,2,8,22304.0,2,Battery Electric Vehicle (BEV)
59858.0,2022,6,24,22304.0,3,Plug-in Hybrid Electric Vehicle (PHEV)
18417.0,2017,3,11,75229.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
18307.0,2017,3,10,85351.0,1,Battery Electric Vehicle (BEV)
18104.0,2017,2,7,98336.0,1,Battery Electric Vehicle (BEV)
18027.0,2017,2,7,43026.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
18026.0,2017,2,7,32832.0,1,Battery Electric Vehicle (BEV)
23574.0,2018,1,4,32832.0,2,Battery Electric Vehicle (BEV)
17929.0,2017,2,6,78418.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
17928.0,2017,2,6,11570.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
17776.0,2017,1,5,2067.0,1,Battery Electric Vehicle (BEV)
17492.0,2017,1,2,32828.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
17374.0,2017,1,1,97239.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
17373.0,2017,1,1,46032.0,1,Battery Electric Vehicle (BEV)
38935.0,2020,3,11,46032.0,2,Battery Electric Vehicle (BEV)
17372.0,2017,1,1,7932.0,1,Battery Electric Vehicle (BEV)
17370.0,2016,12,52,99148.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
18842.0,2017,4,14,99148.0,2,Plug-in Hybrid Electric Vehicle (PHEV)
33870.0,2019,6,24,99148.0,3,Plug-in Hybrid Electric Vehicle (PHEV)
37610.0,2019,12,51,99148.0,4,Plug-in Hybrid Electric Vehicle (PHEV)
37988.0,2020,1,2,99148.0,5,Battery Electric Vehicle (BEV)
44215.0,2020,12,53,99148.0,6,Battery Electric Vehicle (BEV)
53510.0,2021,11,46,99148.0,7,Battery Electric Vehicle (BEV)
61722.0,2022,8,31,99148.0,8,Battery Electric Vehicle (BEV)
17000.0,2016,11,48,98849.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
26541.0,2018,6,25,98849.0,2,Plug-in Hybrid Electric Vehicle (PHEV)
28686.0,2018,10,41,98849.0,3,Battery Electric Vehicle (BEV)
58304.0,2022,4,16,98849.0,4,Plug-in Hybrid Electric Vehicle (PHEV)
60047.0,2022,6,24,98849.0,5,Battery Electric Vehicle (BEV)
16817.0,2016,11,46,48121.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
31968.0,2019,3,10,48121.0,2,Plug-in Hybrid Electric Vehicle (PHEV)
16561.0,2016,10,42,98624.0,1,Battery Electric Vehicle (BEV)
21242.0,2017,9,35,98624.0,2,Battery Electric Vehicle (BEV)
22380.0,2017,11,45,98624.0,3,Battery Electric Vehicle (BEV)
31078.0,2019,1,2,98624.0,4,Plug-in Hybrid Electric Vehicle (PHEV)
32230.0,2019,3,12,98624.0,5,Battery Electric Vehicle (BEV)
40191.0,2020,6,24,98624.0,6,Battery Electric Vehicle (BEV)
58494.0,2022,4,17,98624.0,7,Battery Electric Vehicle (BEV)
62368.0,2022,8,34,98624.0,8,Plug-in Hybrid Electric Vehicle (PHEV)
16463.0,2016,10,42,12833.0,1,Battery Electric Vehicle (BEV)
16460.0,2016,10,41,99109.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
35501.0,2019,9,36,99109.0,2,Battery Electric Vehicle (BEV)
36490.0,2019,10,42,99109.0,3,Battery Electric Vehicle (BEV)
46794.0,2021,4,15,99109.0,4,Battery Electric Vehicle (BEV)
49283.0,2021,7,26,99109.0,5,Battery Electric Vehicle (BEV)
57558.0,2022,3,13,99109.0,6,Battery Electric Vehicle (BEV)
58128.0,2022,4,15,99109.0,7,Battery Electric Vehicle (BEV)
16361.0,2016,10,40,99122.0,1,Battery Electric Vehicle (BEV)
39774.0,2020,4,17,99122.0,2,Battery Electric Vehicle (BEV)
56487.0,2022,2,8,99122.0,3,Battery Electric Vehicle (BEV)
59396.0,2022,5,21,99122.0,4,Battery Electric Vehicle (BEV)
16084.0,2016,9,38,7677.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
15399.0,2016,8,31,48126.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
14842.0,2016,6,24,99008.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
20344.0,2017,7,27,99008.0,2,Battery Electric Vehicle (BEV)
14413.0,2016,5,18,99361.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
19229.0,2017,4,17,99361.0,2,Battery Electric Vehicle (BEV)
43219.0,2020,11,46,99361.0,3,Battery Electric Vehicle (BEV)
50644.0,2021,8,32,99361.0,4,Battery Electric Vehicle (BEV)
59155.0,2022,5,20,99361.0,5,Battery Electric Vehicle (BEV)
14352.0,2016,5,18,33015.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
14269.0,2016,4,16,98560.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
57119.0,2022,3,11,98560.0,2,Battery Electric Vehicle (BEV)
14260.0,2016,4,16,98323.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
42126.0,2020,9,40,98323.0,2,Battery Electric Vehicle (BEV)
49617.0,2021,7,28,98323.0,3,Battery Electric Vehicle (BEV)
14097.0,2016,4,14,98361.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
25235.0,2018,4,17,98361.0,2,Plug-in Hybrid Electric Vehicle (PHEV)
36750.0,2019,11,44,98361.0,3,Battery Electric Vehicle (BEV)
40020.0,2020,5,22,98361.0,4,Plug-in Hybrid Electric Vehicle (PHEV)
47820.0,2021,5,20,98361.0,5,Battery Electric Vehicle (BEV)
13657.0,2016,2,7,98570.0,1,Battery Electric Vehicle (BEV)
31441.0,2019,1,4,98570.0,2,Battery Electric Vehicle (BEV)
38655.0,2020,2,7,98570.0,3,Plug-in Hybrid Electric Vehicle (PHEV)
39880.0,2020,5,19,98570.0,4,Plug-in Hybrid Electric Vehicle (PHEV)
41096.0,2020,7,31,98570.0,5,Plug-in Hybrid Electric Vehicle (PHEV)
46956.0,2021,4,16,98570.0,6,Battery Electric Vehicle (BEV)
51719.0,2021,9,38,98570.0,7,Battery Electric Vehicle (BEV)
52201.0,2021,10,40,98570.0,8,Battery Electric Vehicle (BEV)
53790.0,2021,11,48,98570.0,9,Plug-in Hybrid Electric Vehicle (PHEV)
13339.0,2016,1,3,93033.0,1,Plug-in Hybrid Electric Vehicle (PHEV)
14280.0,2016,4,17,93033.0,2,Plug-in Hybrid Electric Vehicle (PHEV)
15030.0,2016,7,27,93033.0,3,Plug-in Hybrid Electric Vehicle (PHEV)
12752.0,2015,11,47,90220.0,1,Battery Electric Vehicle (BEV)
12554.0,2015,10,43,98831.0,1,Battery Electric Vehicle (BEV)
22944.0,2017,12,50,98831.0,2,Battery Electric Vehicle (BEV)
25555.0,2018,5,19,98831.0,3,Battery Electric Vehicle (BEV)
26540.0,2018,6,25,98831.0,4,Battery Electric Vehicle (BEV)
28049.0,2018,9,37,98831.0,5,Battery Electric Vehicle (BEV)
